1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0587911840678754e-22,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21
1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
