0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0,0.0
0.0,0.0
2.0679515313825692e-25,0.0
4.1359030627651384e-25,2.8888949165808538e-34
0.0,1.925929944387236e-34
0.0,1.925929944387236e-34
0.0,4.81482486096809e-34
8.271806125530277e-25,4.81482486096809e-34
4.1359030627651384e-25,2.8888949165808538e-34
4.1359030627651384e-25,2.8888949165808538e-34
2.0679515313825692e-25,1.925929944387236e-34
1.0339757656912846e-24,9.62964972193618e-35
2.0679515313825692e-25,9.62964972193618e-35
2.0679515313825692e-25,9.62964972193618e-35
4.1359030627651384e-25,4.81482486096809e-34
2.0679515313825692e-25,2.8888949165808538e-34
1.0339757656912846e-24,9.62964972193618e-35
2.0679515313825692e-25,4.81482486096809e-34
4.1359030627651384e-25,3.851859888774472e-34
2.0679515313825692e-25,9.62964972193618e-35
4.1359030627651384e-25,2.8888949165808538e-34
2.0679515313825692e-25,3.851859888774472e-34
4.1359030627651384e-25,3.851859888774472e-34
1.2407709188295415e-24,1.925929944387236e-34
0.0,5.7777898331617076e-34
4.1359030627651384e-25,7.703719777548943e-34
4.1359030627651384e-25,5.7777898331617076e-34
1.2407709188295415e-24,1.925929944387236e-34
2.0679515313825692e-25,3.851859888774472e-34
1.2407709188295415e-24,3.851859888774472e-34
4.1359030627651384e-25,0.0
1.2407709188295415e-24,3.851859888774472e-34
2.0679515313825692e-25,3.851859888774472e-34
4.1359030627651384e-25,5.7777898331617076e-34
4.1359030627651384e-25,7.703719777548943e-34
2.0679515313825692e-25,5.7777898331617076e-34
4.1359030627651384e-25,5.7777898331617076e-34
8.271806125530277e-25,5.7777898331617076e-34
8.271806125530277e-25,1.925929944387236e-34
4.1359030627651384e-25,1.925929944387236e-34
1.2407709188295415e-24,5.7777898331617076e-34
4.1359030627651384e-25,7.703719777548943e-34
8.271806125530277e-25,0.0
4.1359030627651384e-25,3.851859888774472e-34
4.1359030627651384e-25,7.703719777548943e-34
8.271806125530277e-25,3.851859888774472e-34
4.1359030627651384e-25,0.0
0.0,3.851859888774472e-34
4.1359030627651384e-25,1.925929944387236e-34
4.1359030627651384e-25,3.851859888774472e-34
4.1359030627651384e-25,3.851859888774472e-34
